Subject Class,Subject Label,Subject Comment,Predicate,Object Class,Object Label,Object Comment,Domain,Ontology Source
OntoDM_000160,predictive modeling algorithm,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_000316,clustering,"A clustering C on a set of objects S of type T is a function from S to {1,...,k} where k is the number of clusters.",subClassOf,Ncd3ea024b3a34406a59fd1aa4ca6a979,,,Machine Learning,OntoDM.owl
OntoDM_000144,DM-dataset,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_257366,LCN tree based HC algorithm for single path and non-mandatory leaf node prediction,,disjointWith,OntoDM_353154,LCN tree based HC algorithm for single path and mandatory leaf node prediction,,Machine Learning,OntoDM.owl
OntoDM_000043,subsumtion based laguage constraint,,disjointWith,OntoDM_000089,language cost function constraint,,Machine Learning,OntoDM.owl
N1d44c2fa0e8b40dc9e6e8af4c22ff5b2,,,unionOf,N9b068eb2476f42f889ecaf317f4d3816,,,Machine Learning,OntoDM.owl
OBI_0000968,device,,isDefinedBy,OBI consortium,,,Machine Learning,OntoDM.owl
Na63d5d828fe04c8686896435ef1cc549,,,first,OntoDM_269620,precentage train-test split evaluation algorithm,,Machine Learning,OntoDM.owl
OntoDM_000037,ensemble specification,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM.owl,,,hasExactSynonym,OntoDM,,,Machine Learning,OntoDM.owl
OntoDM_000096,,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_225681,multi-target prediction model,,subClassOf,Ne3592377fa9e4c808d40f5b457d806e9,,,Machine Learning,OntoDM.owl
bearer_of,bearer_of,,label,bearer_of,,,Machine Learning,OntoDM.owl
OntoDM_056700,DAG based HC task with multiple label paths and full depth labeling,,IAO_0000115,"DAG based hierarchical classification task with multiple label paths and full depth labeling is a DAG based hierarchical classification task where the objective is to predict a set of labels organized in a DAG (represented with a output DAG with boolean edges and discrete nodes) from a set of features (represented by a descriptive tuple of primitives datatype), where the data instances are allowed to have multiple paths of labels and all instances have full depth of labeling.",,,Machine Learning,OntoDM.owl
OntoDM_225681,multi-target prediction model,,disjointWith,OntoDM_368254,time series prediction model,,Machine Learning,OntoDM.owl
OntoDM_000034,generalization specification,represents class of generalizations as in Dzeroski paper,comment,represents class of generalizations as in Dzeroski paper,,,Machine Learning,OntoDM.owl
OntoDM_793930,LCL tree based HC algorithm,,IAO_0000115,LCL tree-based hierarchical classification algorithm is a data mining algorithm that solves a tree-based hierarchical classification task and as a result produces a hierarchical classification model using a local classifier per level (LCL) approach.,,,Machine Learning,OntoDM.owl
N631db6ff296f4f8ab9eb2a9c58a70d4a,,,type,Restriction,,,Machine Learning,OntoDM.owl
Nb8ca2e46b90b4c8ebef096a9f4142323,,,onProperty,OBI_0000293,has_specified_input,,Machine Learning,OntoDM.owl
N7bf2d42bd33e4715b59a82adc2b5482d,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
Nce8bb6fa469a48d4b8585bfd160b4fd5,,,someValuesFrom,OntoDM_843647,output sequence of reals,,Machine Learning,OntoDM.owl
N6b79305e6eb549228aa8bcdb57635daa,,,type,Restriction,,,Machine Learning,OntoDM.owl
OBI_0000047,processed material,,IAO_0000115,Is a material entity that is created or changed during material processing.,,,Machine Learning,OntoDM.owl
inheres_in,OntoDM_462848,,subPropertyOf,topObjectProperty,,,Machine Learning,OntoDM.owl
OntoDM_000068,has_features_number,,label,has_features_number,,,Machine Learning,OntoDM.owl
OntoDM_000034,generalization specification,represents class of generalizations as in Dzeroski paper,subClassOf,Na4f860f506ed45e49b73386c1451b4a5,,,Machine Learning,OntoDM.owl
N539d36917e984f44804d7c866640c323,,,someValuesFrom,OntoDM_941659,constraint based data mining task,,Machine Learning,OntoDM.owl
N76b212a41e9645eca6f1f5f0c29365d8,,,rest,nil,,,Machine Learning,OntoDM.owl
OntoDM_674255,multi-target regression algorithm,,subClassOf,Nc8a1976ce43f45f291184de7952faa03,,,Machine Learning,OntoDM.owl
Neecde966d8ff4f3c987e7aa69ecaffbc,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
N9b068eb2476f42f889ecaf317f4d3816,,,first,OntoDM_000020,,"A pattern P on type T is a boolean function on objects of type T, i.e has the signature p::T-->boolean.",Machine Learning,OntoDM.owl
N6f806f02dd24462db27320e9863c3e9a,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
N8307b16a5cf146a4aa59c261f86ba092,,,first,OntoDM_000016,,,Machine Learning,OntoDM.owl
Nddbdf3810ee7444693e950d08d24d665,,,unionOf,Nad6e5f06c3dc407a9744d6c9f9519c5f,,,Machine Learning,OntoDM.owl
N784d29821659443e87283cc0788b2596,,,someValuesFrom,OntoDM_826903,tree based HC task with multiple label paths,,Machine Learning,OntoDM.owl
Na4f860f506ed45e49b73386c1451b4a5,,,someValuesFrom,OntoDM_000168,data specification,,Machine Learning,OntoDM.owl
OntoDM_548720,data mining source code module,,subClassOf,IAO_0000096,,,Machine Learning,OntoDM.owl
OntoDM_464484,probability distribution estimation ensemble algorithm,,disjointWith,OntoDM_860584,pattern discovery ensemble algorithm,,Machine Learning,OntoDM.owl
OntoDM_000102,probability distribution execution,,label,probability distribution execution,,,Machine Learning,OntoDM.owl
OntoDM_382943,predictive modeling algorithm for primitive output,,IAO_0000115,Predictive modeling algorithm for primitive output is a data mining algorithm that solves a predicting primitive output task and as a result produces a predictive model for primitive output.,,,Machine Learning,OntoDM.owl
N09915bb505214b76b45fa251dde8741b,,,someValuesFrom,OntoDM_510504,multi-label classification task,,Machine Learning,OntoDM.owl
OntoDM_817888,data mining workflow,,subClassOf,OntoDM_478450,workflow,,Machine Learning,OntoDM.owl
OntoDM_843647,output sequence of reals,,label,output sequence of reals,,,Machine Learning,OntoDM.owl
N236bafd23ace44a999c0a661726906d8,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_000004,probability distribution ensemble,,disjointWith,OntoDM_000179,pattern set ensemble,,Machine Learning,OntoDM.owl
OntoDM_221045,LCPN DAG based HC algorithm for single path and mandatory leaf node prediction,,subClassOf,OntoDM_613675,LCPN DAG based HC algorithm for single path prediction,,Machine Learning,OntoDM.owl
N37ea5f9b3edf41e5a467e7c82f21283d,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_231548,multi-target binary classification,,subClassOf,OntoDM_733255,multi-target classification task,,Machine Learning,OntoDM.owl
Ncb2c29d559da4eef9d1863f8f8bb2efb,,,first,OntoDM_000076,single generalization,,Machine Learning,OntoDM.owl
Naf5799f9045e43e19552c03687cd36a6,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_000027,output data specification,,subClassOf,OntoDM_000168,data specification,,Machine Learning,OntoDM.owl
OntoDM_000134,clustering_algorithm_implementation,,label,clustering_algorithm_implementation,,,Machine Learning,OntoDM.owl
OntoDM_139240,scenario title,,type,Class,,,Machine Learning,OntoDM.owl
N44ec29715db74a6da53b440983dca764,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_376810,LPCN tree based HC algorithm for single path and mandatory leaf node prediction,,subClassOf,N29d62cb7a43946c096d007ecf2c6cdb0,,,Machine Learning,OntoDM.owl
OntoDM_622428,tree based HC task with single label paths and full depth labeling,,subClassOf,OntoDM_559103,tree based HC task with single label paths,,Machine Learning,OntoDM.owl
OntoDM_693227,description,,type,Class,,,Machine Learning,OntoDM.owl
N90eeaa8a4bff49c881b784bffa822ccf,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
OBI_0302911,,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_669483,LCL tree based HC algorithm for single path prediction,,IAO_0000115,LCL tree-based hierarchical classification algorithm for single path prediction is a data mining algorithm that solves a tree-based hierarchical classification task with single label paths and as a result produces a hierarchical classification model using a local classifier per level (LCL) approach.,,,Machine Learning,OntoDM.owl
OBI_0400107,computer,,IAO_0000412,OBI,,,Machine Learning,OntoDM.owl
OntoDM.owl,,,priorVersion,0.2,,,Machine Learning,OntoDM.owl
OntoDM_000102,probability distribution execution,,disjointWith,OntoDM_000234,clustering execution,,Machine Learning,OntoDM.owl
N393be9bfb6334b3898efac1262725c84,,,someValuesFrom,OntoDT_379444,,,Machine Learning,OntoDM.owl
OntoDM_000085,predictive_modeling_algorithm_implementation,,disjointWith,OntoDM_000265,probability_distribution_estimation_algorithm_implementation,,Machine Learning,OntoDM.owl
OntoDM_000038,data mining algorithm,,label,data mining algorithm,,,Machine Learning,OntoDM.owl
OntoDM_382943,predictive modeling algorithm for primitive output,,subClassOf,OntoDM_000160,predictive modeling algorithm,,Machine Learning,OntoDM.owl
creator,,,type,AnnotationProperty,,,Machine Learning,OntoDM.owl
OntoDM_099826,predictive models ensemble specification,,subClassOf,OntoDM_000037,ensemble specification,,Machine Learning,OntoDM.owl
OntoDM_000001,predictive models ensemble,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_000078,,,disjointWith,OntoDM_000285,probability distribution specification,,Machine Learning,OntoDM.owl
Ne426e4a3a18d42ae977971995fbd04eb,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_000072,clustering algorithm,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_057491,DAG based HC task with single label paths,,disjointWith,OntoDM_372340,DAG based HC task with multiple label paths,,Machine Learning,OntoDM.owl
OntoDM_000014,evaluation function specification,Evaluation functions measure the validity of generalizations on a given set of data.,label,evaluation function specification,,,Machine Learning,OntoDM.owl
N1f5062248ece477e8321322bd98db52a,,,unionOf,Ne20c7a47cdb14e5084d62c913643898c,,,Machine Learning,OntoDM.owl
OntoDM_000004,probability distribution ensemble,,subClassOf,N7f6e1515e3f34464801dbe9b8b406bf3,,,Machine Learning,OntoDM.owl
Nce81d5714e4c4921b72653a8922a38ef,,,someValuesFrom,OntoDM_000144,DM-dataset,,Machine Learning,OntoDM.owl
N789af255be9c497dbe68df5d552b5675,,,someValuesFrom,OntoDM_372340,DAG based HC task with multiple label paths,,Machine Learning,OntoDM.owl
OntoDM_960431,hirearchical classification dataset,,subClassOf,N3046032761aa4f329f26b3bd64592c25,,,Machine Learning,OntoDM.owl
OntoDM_251508,LPCN tree based HC algorithm for single path and non-mandatory leaf node prediction,,disjointWith,OntoDM_376810,LPCN tree based HC algorithm for single path and mandatory leaf node prediction,,Machine Learning,OntoDM.owl
OBI_0000023,specified_output_role,,OBI_0000283,obi.owl,,,Machine Learning,OntoDM.owl
N31903bc19e004755bfa19d975ed304ce,,,someValuesFrom,OntoDM_931732,hirearchical classification task,,Machine Learning,OntoDM.owl
Nae822597a7274d2fad5bc42365fd6e8a,,,type,Restriction,,,Machine Learning,OntoDM.owl
N1e260ceea99644748ec4efdb04477aa5,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_067028,multi-target binary classification model,,label,multi-target binary classification model,,,Machine Learning,OntoDM.owl
OntoDM_257039,flat classification dataset,,IAO_0000115,flat classification dataset is a dataset specification of a labeled dataset with tuple of primitives datatype (specified with the feature set specification) on the descriptive part and a boolean or discrete datatype on the output part of the data (specified with the feature specification). ,,,Machine Learning,OntoDM.owl
N4ba82e3236254a208c58da4574ea0969,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
OntoDM_000051,predictive model quality,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_782155,LCN DAG based HC algorithm for multiple path and mandatory leaf node prediction,,subClassOf,OntoDM_180345,LCN DAG based HC algorithm for multiple path prediction,,Machine Learning,OntoDM.owl
OntoDM_108452,GC DAG based HC algorithm for multiple path and mandatory leaf node prediction,,disjointWith,OntoDM_900172,GC DAG based HC algorithm for multiple path and non-mandatory leaf node prediction,,Machine Learning,OntoDM.owl
OntoDM_000229,data mining algorithm implementation,,subClassOf,OntoDM_112569,algorithm implementation,,Machine Learning,OntoDM.owl
OntoDM_285570,workflow execution,,subClassOf,N493637981d184611b50409843e3995c3,,,Machine Learning,OntoDM.owl
Nce02cd846b7146fe88708b98143ca8bc,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
Na4c122c627e64d0ca77dc0b74e19aaf1,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
N49de63dfdb5a49d19c1aad6fdd623ddf,,,someValuesFrom,OntoDM_000122,combining function,Function that is used to combine other functions,Machine Learning,OntoDM.owl
N15fe6f0205fa474fb9c4b879fb44da56,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_000287,pattern discovery algorithm execution,,subClassOf,Nf8c2df32b9ef4657913b5ae5fb5c22f9,,,Machine Learning,OntoDM.owl
OntoDM_865023,multi-class classification model,,label,multi-class classification model,,,Machine Learning,OntoDM.owl
N4a3b4db2734c4ebc8c19e96a179ae5d0,,,onProperty,OBI_0000312,is_specified_output_of,,Machine Learning,OntoDM.owl
N4843239505b44d4391be6185335bccf9,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_000001,predictive models ensemble,,disjointWith,OntoDM_000179,pattern set ensemble,,Machine Learning,OntoDM.owl
N9d6590399990446096c7ecc1234e75aa,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
N0715a8b538ee4e4da9ddd2d902564e18,,,someValuesFrom,Nddbdf3810ee7444693e950d08d24d665,,,Machine Learning,OntoDM.owl
OntoDM_831808,feature-based predictive modeling algorithm for structured output ,,label,feature-based predictive modeling algorithm for structured output ,,,Machine Learning,OntoDM.owl
OntoDM_000160,predictive modeling algorithm,,disjointWith,OntoDM_000192,pattern discovery algorithm,,Machine Learning,OntoDM.owl
OntoDM_000071,representation,,label,representation,,,Machine Learning,OntoDM.owl
OntoDM_474912,LCL tree based HC algorithm for single path and non-mandatory leaf node prediction,,type,Class,,,Machine Learning,OntoDM.owl
IAO_0000033,directive information entity,,label,directive information entity,,,Machine Learning,OntoDM.owl
OntoDM_622093,LCL tree based HC algorithm for multiple path and mandatory leaf node prediction,,subClassOf,N836b7042d2ff4385bf8db8e01f9ce1d8,,,Machine Learning,OntoDM.owl
OBI_0000069,,,equivalentClass,N699e48f213364da0a2718eaac8fb485c,,,Machine Learning,OntoDM.owl
N9aac8eee8d2949ae934bc98f39c20455,,,first,OntoDM_000050,ensemble of generalizations,,Machine Learning,OntoDM.owl
OntoDM_000016,,,subClassOf,OntoDM_000076,single generalization,,Machine Learning,OntoDM.owl
OntoDM_398436,GC tree based HC algorithm,,IAO_0000115,GC tree-based hierarchical classification algorithm is a data mining algorithm that solves a tree-based hierarchical classification task and as a result produces a hierarchical classification model using a global classifier (GC) approach.,,,Machine Learning,OntoDM.owl
OBI_0000298,has_quality,,subPropertyOf,topObjectProperty,,,Machine Learning,OntoDM.owl
OntoDM_000076,single generalization,,subClassOf,OntoDM_000343,generalization,,Machine Learning,OntoDM.owl
OntoDM_692551,LCL DAG based HC algorithm for single path and non-mandatory leaf node prediction,,subClassOf,OntoDM_838789,LCL DAG based HC algorithm for single path prediction,,Machine Learning,OntoDM.owl
OntoDM_000000,prediction_error,,subClassOf,OntoDM_000029,predictive model evaluation function specification,,Machine Learning,OntoDM.owl
