Subject Class,Subject Label,Subject Comment,Predicate,Object Class,Object Label,Object Comment,Domain,Ontology Source
N4a7c8f3768884b87b49e5d7741b85f0e,None,None,someValuesFrom,IAO_0000005,None,None,Machine Learning,OntoDM.owl
OntoDM_357792,Random Subspaces,None,subClassOf,OntoDM_368779,predictive modelling ensemble algorithm,None,Machine Learning,OntoDM.owl
N5110b95c9cc348498bc7a7910ec3fbcf,None,None,rest,nil,None,None,Machine Learning,OntoDM.owl
Ndcbf6ba7f6eb4209b016a7881e7bbeb0,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_225681,multi-target prediction model,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_849533,labeled dataset with primitive output,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_171335,C,None,label,C,None,None,Machine Learning,OntoDM.owl
Nd4f2d8a925fb4e9d8eb001d0ab0b617c,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
OntoDM_000143,dataset sampling,None,subClassOf,SWO_0000393,information processing,None,Machine Learning,OntoDM.owl
inheres_in,OntoDM_462848,None,IAO_0000412,OBO_REL,None,None,Machine Learning,OntoDM.owl
OntoDM_570767,multi-label classification algorithm,None,label,multi-label classification algorithm,None,None,Machine Learning,OntoDM.owl
Nd5b2c2a973ce4bfd8108b7116d7611c6,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
N2ed418fc217e4aba8c01dc1bac524554,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
Na34e883c91db4e66ac2afa14f0f4ff2c,None,None,someValuesFrom,OntoDM_281640,DAG based HC task with single label paths and partial depth labeling,None,Machine Learning,OntoDM.owl
Nf0d48405cf10424b989be064e399b94a,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
OntoDM_474912,LCL tree based HC algorithm for single path and non-mandatory leaf node prediction,None,subClassOf,N4b87d4e3785a4ac8b104f3e1a2bb95c8,None,None,Machine Learning,OntoDM.owl
OntoDM_636213,multi-target multi-class classification dataset,None,disjointWith,OntoDM_727807,multi-target binary classification dataset,None,Machine Learning,OntoDM.owl
OntoDM_278835,output sequence of discrete,None,subClassOf,OntoDM_516954,output sequence,None,Machine Learning,OntoDM.owl
OntoDM_000249,evaluation constraint,None,subClassOf,N2c23a24d475d4f179e1e679a88f7ef2a,None,None,Machine Learning,OntoDM.owl
Ne6f155b2e1fa422f904622a91d2c7e43,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
Nd4b3ad24c3b946489387ed8e6d01fdfc,None,None,unionOf,N10356edc0d7c45408bc16981f995df1c,None,None,Machine Learning,OntoDM.owl
OntoDM_071450,LCL DAG based HC algorithm,None,label,LCL DAG based HC algorithm,None,None,Machine Learning,OntoDM.owl
OntoDM_368779,predictive modelling ensemble algorithm,None,label,predictive modelling ensemble algorithm,None,None,Machine Learning,OntoDM.owl
OntoDM_908131,output labeled graph,None,label,output labeled graph,None,None,Machine Learning,OntoDM.owl
N2ac55936737641d99f42ad15e72c668c,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
OntoDM_000036,predictive model,"A predictive model M for types Td and Tc is a function that takes an object of type Td and returns and object of type Tc, i.e. has the signature m::Td-->Tc.",label,predictive model,None,None,Machine Learning,OntoDM.owl
OntoDM_388961,LCL tree based HC algorithm for multiple path prediction,None,IAO_0000115,LCL tree-based hierarchical classification algorithm for multiple path prediction is a data mining algorithm that solves a tree-based hierarchical classification task with multiple label paths and as a result produces a hierarchical classification model using a local classifier per level (LCL) approach.,None,None,Machine Learning,OntoDM.owl
OntoDM_328701,LCN DAG based HC algorithm,None,IAO_0000115,LCN DAG-based hierarchical classification algorithm is a data mining algorithm that solves a DAG-based hierarchical classification task and as a result produces a hierarchical classification model using a local classifier per node (LCN) approach.,None,None,Machine Learning,OntoDM.owl
OntoDM_794067,feature-based time series prediction dataset,None,subClassOf,Nf492a059f6b041f881d9d4d1e532ae25,None,None,Machine Learning,OntoDM.owl
OBI_0000968,device,None,isDefinedBy,OBI consortium,None,None,Machine Learning,OntoDM.owl
Nb1b9329b922a4e82803463b6c455de1b,None,None,rest,nil,None,None,Machine Learning,OntoDM.owl
OntoDM_000168,data specification,None,subClassOf,N9ef19b5befa846b198e7ec55bac44cc1,None,None,Machine Learning,OntoDM.owl
OntoDM_613600,clustering evaluation,None,type,Class,None,None,Machine Learning,OntoDM.owl
Entity,None,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_510989,parameter setting,None,Definition,a parameter setting is a data item that is a quality specification of some algorithm parameter and denotes its configuration when an algorithm implementation is used as a data mining operator in the process of algorithm execution.,None,None,Machine Learning,OntoDM.owl
N93177217093f436f88b4d33afb52999c,None,None,someValuesFrom,OntoDM_620805,DAG based HC task with single label paths and full depth labeling,None,Machine Learning,OntoDM.owl
OntoDM_000089,language cost function constraint,None,type,Class,None,None,Machine Learning,OntoDM.owl
Nca01df3194f047eb8fddcc2602f07c25,None,None,unionOf,Nd2a8e26f359d443fa261fd28d63eb8aa,None,None,Machine Learning,OntoDM.owl
Nd6c7e722d7d640318301dd20ce9ae61d,None,None,rest,nil,None,None,Machine Learning,OntoDM.owl
N0c902b2a1d65417a8291f8863df9a41a,None,None,unionOf,N663ee9f680af474eafb64c921e9a093f,None,None,Machine Learning,OntoDM.owl
Ndbc6d9bd7b8542a9a5805312c9d467ad,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
Nb0b4cb95ad564766907a54afa07f2182,None,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_368254,time series prediction model,None,IAO_0000115,"Time-series prediction model is afeature-based predictive model for structured output and denotes predictive models that are built on data having a sequence of reals on the output part, and set of features (represented by a descriptive tuple of primitives) on the descriptive part.",None,None,Machine Learning,OntoDM.owl
OntoDM_741560,is_representation_of,None,label,is_representation_of,None,None,Machine Learning,OntoDM.owl
OntoDM_689658,multi-target multi-class decison tree,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_000021,complex constraint,None,subClassOf,N850520e3cd6d480c80d46cac9bf0a95c,None,None,Machine Learning,OntoDM.owl
N63940cf753984663b09a1be5771ced44,None,None,someValuesFrom,Nf47eea5b1f094cf88421c62fc997d00d,None,None,Machine Learning,OntoDM.owl
OntoDM_000271,probability distribution evaluation function specification,None,subClassOf,OntoDM_000014,evaluation function specification,Evaluation functions measure the validity of generalizations on a given set of data.,Machine Learning,OntoDM.owl
OntoDM_997152,generalization processing algorithm,None,label,generalization processing algorithm,None,None,Machine Learning,OntoDM.owl
OntoDM_000078,None,None,subClassOf,OntoDM_419460,single generalization specification,None,Machine Learning,OntoDM.owl
OntoDM_000265,probability_distribution_estimation_algorithm_implementation,None,subClassOf,OntoDM_000229,data mining algorithm implementation,None,Machine Learning,OntoDM.owl
OntoDM_901970,LCN tree based HC algorithm for multiple path and mandatory leaf node prediction,None,subClassOf,Nc172e71f7ab040aaa859a0def2fa4307,None,None,Machine Learning,OntoDM.owl
OntoDM_000034,generalization specification,represents class of generalizations as in Dzeroski paper,subClassOf,N2f383d69a3404e0ca62220f0b7b9cfff,None,None,Machine Learning,OntoDM.owl
N926ae52b50af421888ba29f335e428a4,None,None,onProperty,OBI_0000417,achieves_planned_objective,,Machine Learning,OntoDM.owl
Nf0a07da02a0249a5bbd9426c8f936db6,None,None,rest,nil,None,None,Machine Learning,OntoDM.owl
OntoDM_000106,scoring function,Scoring functions often combine evaluation functions and language cost functions.,subClassOf,N2ed418fc217e4aba8c01dc1bac524554,None,None,Machine Learning,OntoDM.owl
N4cab91a85efc4b468a5ec83e44b7ed95,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
N28f43c87cde14e148858c78767f2ac26,None,None,rest,nil,None,None,Machine Learning,OntoDM.owl
OntoDM_000050,ensemble of generalizations,None,label,ensemble of generalizations,None,None,Machine Learning,OntoDM.owl
OntoDM_114697,multi-target prediction task,None,disjointWith,OntoDM_931732,hirearchical classification task,None,Machine Learning,OntoDM.owl
OntoDM_754841,GC tree based HC algorithm for multiple path and mandatory leaf node prediction,None,label,GC tree based HC algorithm for multiple path and mandatory leaf node prediction,None,None,Machine Learning,OntoDM.owl
Nb5110dcc4289481cbe1231f32fbab3f2,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
Nf428028951804298959df1228a1643d5,None,None,someValuesFrom,OntoDT_608148,None,None,Machine Learning,OntoDM.owl
OntoDM_871327,predictive modeling algorithm for structured output,None,subClassOf,Na4e2700181904480a6cffa750b5c955c,None,None,Machine Learning,OntoDM.owl
OntoDM_785336,structure based primitive output prediction task,None,IAO_0000115,Structure-based primitive output prediction task is a predicting primitive output task where the objective is to predict a primitive output (represented with a primitive datatype) from a structure (represented by a descriptive structured datatype).,None,None,Machine Learning,OntoDM.owl
Nbbce413c593d4e0a937260381b9669d8,None,None,onProperty,OBI_0000294,is_concretization_of,"Is a relationship between a generically dependent continuant and a specifically dependent continuant. A generically dependent continuant may inhere in more than one entity. It does so by virtue of the fact that there is, for each entity that it inheres, a specifically dependent *concretization* of the generically dependent continuant that is specifically dependent. For instance, consider a story, which is an information artifact that inheres in some number of books. Each book bears some quality that carries the story. The relation between this quality and the generically dependent continuant is that the former is the concretization of the latter.",Machine Learning,OntoDM.owl
Ncc91d378e2844878b2615584baaf9c2a,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
N36daed2fe6d54fe5bfbee178cef4718b,None,None,onProperty,OBI_0000299,has_specified_output,None,Machine Learning,OntoDM.owl
N9222f82124614b00959b945cb800d16b,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_114697,multi-target prediction task,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_000238,None,None,type,Class,None,None,Machine Learning,OntoDM.owl
Ne6f155b2e1fa422f904622a91d2c7e43,None,None,onProperty,IAO_0000136,is_about,None,Machine Learning,OntoDM.owl
OntoDM_510989,parameter setting,None,subClassOf,IAO_0000027,None,None,Machine Learning,OntoDM.owl
OntoDM_000121,bag,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_741560,is_representation_of,None,inverseOf,has_representation,has_representation,None,Machine Learning,OntoDM.owl
N0ee028a5a7eb44948e6b6befa5faf800,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_000015,clustering ensemble,None,subClassOf,N42b85bedbaf14301a0b2e5a22a9799e4,None,None,Machine Learning,OntoDM.owl
N963d0f6f9c784e8f8dcc0ab5ac4776d5,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_278835,output sequence of discrete,None,label,output sequence of discrete,None,None,Machine Learning,OntoDM.owl
Ne3b6dc48082c487aa9f6c1e93edd8e55,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
OntoDM_165764,feature-based predictive model for structured output,None,label,feature-based predictive model for structured output,None,None,Machine Learning,OntoDM.owl
N2442d315bf5f4ad1b3f4e77896a0c7f5,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
N7fc3627e3884471b901dcdf45dd3bac4,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_908131,output labeled graph,None,subClassOf,N16c55888fb2046b194ff87b76e03a298,None,None,Machine Learning,OntoDM.owl
Nb1b9329b922a4e82803463b6c455de1b,None,None,first,OntoDM_813772,language of bayesian nets,None,Machine Learning,OntoDM.owl
N5dc6e28cb2c5469f85e9492d4fbc754a,None,None,members,N91eefd3a282e4e0f88d9040bd3f39b5c,None,None,Machine Learning,OntoDM.owl
OntoDM_000167,pattern set execution,None,subClassOf,Nf0897bc010d74b75a5f0cb64e6ba4c49,None,None,Machine Learning,OntoDM.owl
OntoDM_535716,probability distributions ensemble specification,None,subClassOf,OntoDM_000037,ensemble specification,None,Machine Learning,OntoDM.owl
OntoDM_000016,None,None,subClassOf,N21900b76f49f4bd1987355b7479e1ebf,None,None,Machine Learning,OntoDM.owl
Nd1081324732c4d3dbfe4e81693eb7f55,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
has_representation,has_representation,None,type,ObjectProperty,None,None,Machine Learning,OntoDM.owl
OntoDM_688833,regression model,None,subClassOf,Ne1b0112fa15a4803ab735356d8f16efd,None,None,Machine Learning,OntoDM.owl
Nd5addddd813e498ca878e7113f99469b,None,None,someValuesFrom,OntoDM_741571,output primitive data specification,None,Machine Learning,OntoDM.owl
Nb0348602e9804a978a2ea35bdd3cca01,None,None,rest,N5e9f065ffe0446a289f580dd0378ed4c,None,None,Machine Learning,OntoDM.owl
IndependentContinuant,None,None,subClassOf,Continuant,Continuant,None,Machine Learning,OntoDM.owl
OntoDM_213136,GC DAG based HC algorithm,None,label,GC DAG based HC algorithm,None,None,Machine Learning,OntoDM.owl
OntoDM_585235,LCL DAG based HC algorithm for multiple path and non-mandatory leaf node prediction,None,subClassOf,OntoDM_319168,LCL DAG based HC algorithm for multiple path prediction,None,Machine Learning,OntoDM.owl
N347166dec2e245dfa90ff9862fd45533,None,None,first,OntoDM_000076,single generalization,None,Machine Learning,OntoDM.owl
OntoDM_000228,predictive model specification,None,subClassOf,N8d09a68047ef4c81a28bd1f8a348ea08,None,None,Machine Learning,OntoDM.owl
Nad9d10a939e247818857f260c09f1422,None,None,someValuesFrom,OntoDM_000053,fold,None,Machine Learning,OntoDM.owl
OntoDM_000168,data specification,None,IAO_0000115,A data specifcation is-a specifcation entity that specifies on which concrete part of the data the datatype applies to.,None,None,Machine Learning,OntoDM.owl
N5a3e48c1df9c4acdbaa04973eb53a2e7,None,None,unionOf,Nf896cc4370324e8fb3ce9a5eec38b71a,None,None,Machine Learning,OntoDM.owl
