Subject Class,Subject Label,Subject Comment,Predicate,Object Class,Object Label,Object Comment,Domain,Ontology Source
Class_29,vortex,"To vortex is an experiment action of a spiral rotatory movement of matter with the increasing gravity round a centre or axis
        Reference:	based on THE OXFORD ENGLISH DICTIONARY (1989) OXFORD UNIVERSITY PRESS, 2 ED.",comment,"To vortex is an experiment action of a spiral rotatory movement of matter with the increasing gravity round a centre or axis
        Reference:	based on THE OXFORD ENGLISH DICTIONARY (1989) OXFORD UNIVERSITY PRESS, 2 ED.",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
SodiumLauroylSarcosinate,Sodium lauroyl sarcosinate,None,IAO_0000115,"Sodium lauroyl sarcosinate also known as sarkosyl, is an ionic surfactant derived from sarcosine. In molecular biology experiments, sarkosyl is used to inhibit the initiation of DNA transcription.",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
VinylPolymerMacromoleculeReagent,vinyl polymer macromolecule reagent,None,IAO_0000115,A macromolecule composed of repeating -CHR-CH2- units.,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
EnzymeReagent,enzyme reagent,None,label,enzyme reagent,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_24663,hydroxy-5beta-cholanic acid,None,IAO_0000412,CHEBI,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Nc6c17758cdd544eaae2946a3bbb62cb4,None,None,onProperty,RO_0000056,participates in,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
TaqPolymerase,taq polymerase,None,IAO_0000115,Taq polymerase is a heat stable DNA-direct DNA polymerase from the bacteria Thermus aquaticus. It is widely used for the amplification of genes through the process of Polymerase Chain Reaction.,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_35381,monosaccharide,None,label,monosaccharide,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_41218,mercaptoethanol,None,label,mercaptoethanol,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N6a5b9c3dc5c7458c92f974fdd319edc2,None,None,onProperty,RO_0000056,participates in,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_41,assign name,To assign name is an experiment action to designate a new name to an entity,comment,To assign name is an experiment action to designate a new name to an entity,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
WashingNucleicAcids,washing nucleic acids,None,subClassOf,ProtocolInstruction,protocol instruction,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
NuclearExtractionBuffer,nuclear extraction buffer,None,type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_35,mode of time transformation,A mode of time transformation is an experimental action with a goal of time transformation,comment,A mode of time transformation is an experimental action with a goal of time transformation,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_33917,aldohexose,None,type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
FreezerMilling,freezer milling,None,IAO_0000115,"Freezer milling is a type of cryogenic milling that uses a solenoid to mill samples. The solenoid moves the grinding media back and forth inside the vial, grinding the sample down to analytical fineness.",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
ParasitologyExperiment,parasitology experiment,None,label,parasitology experiment,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
EquipmentAndSuppliesList,equipment and supplies list,None,subClassOf,N04417bfbb0734c6e93e38838f602c875,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_111,data action,A data action is an action of estimation or evaluation of data,label,data action,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_32954,sodium acetate,None,subClassOf,CHEBI_38700,organic sodium salt,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
BufferAL,buffer AL,None,label,buffer AL,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_42,re-name,To re-name is an experiment action to designate a new name instead of the old name to an entity,label,re-name,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_48607,lithium chloride,None,subClassOf,N3fd14e61a7344f6d9853e930ffd999a6,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
OBI_0000747,material sample,None,label,material sample,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N6b12506b3ca34ee8837199ac94b33eec,None,None,onProperty,RO_0000056,participates in,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_24840,inorganic sulfate salt,None,IAO_0000412,CHEBI,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
SodiumLauroylSarcosinate,Sodium lauroyl sarcosinate,None,label,Sodium lauroyl sarcosinate,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
EndopeptidaseK,endopeptidase K,None,label,endopeptidase K,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
SpecimenPreparationProcedure,specimen preparation procedure,None,subClassOf,N995677eee155478984412af87393e557,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
SoftwareList,software list,None,subClassOf,IAO_0000100,data set,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
BufferAL,buffer AL,None,subClassOf,LysisBuffer,lysis buffer,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_4,mode of transformation,A mode of transformation is an experimental action with a goal of transformation,label,mode of transformation,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
ChlorideSaltReagent,chloride salt reagent,None,IAO_0000118,"chloride salts
chlorides",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
BufferB2,buffer B2,None,IAO_0000115,"Buffer B2 (Bacterial Lysis Buffer 2) consists of 3 M guanidine hydrochloride, 20% Tween 20. Buffer B2 is used in combination with Buffer B1, lysozyme or lysostaphin and Proteinase K for efficient lysis of bacteria prior to DNA purification using QIAGEN Genomic-tips.",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
AnimalEuthanizationProtocol,animal euthanization protocol,None,label,animal euthanization protocol,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N7deb1472e3fd4eceba208f989a6f933f,None,None,onProperty,hasOutput,has output,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
SpecimenList,specimen list,None,label,specimen list,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_44,dissolve,"to dissolve is an experiment action “to change or cause to change from a solid to a dispersed form by immersion in a fluid of suitable properties”
        Reference: biology online dictionary http://www.biology-online.org/dictionary/Dissolve -",subClassOf,Class_3,mode of combination,"A mode of combination is a way of combining, an experimental action with a goal of combination",Experimental workflow,SmartProtocols_wf_V4.0.owl
ReverseTranscriptase,reverse transcriptase,None,IAO_0000118,"RNA-directed DNA-polymerase
RNA-directed DNA polymerase
RNA-dependent DNA-polymerase
RNA-dependent DNA polymerase",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
REO_0000045,complementary DNA,None,subClassOf,CHEBI_16991,deoxyribonucleic acid,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N32d266c570374f7d9fd8944dffaebabc,None,None,someValuesFrom,InfectionProtocol,infection protocol,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_9,add,"to add is an experiment action “to join or unite a component to another so as to increase the number, quantity in the container. The end container is the same for all components”
        Reference: based on THE OXFORD ENGLISH DICTIONARY (1989) OXFORD UNIVERSITY PRESS, 2 ED.",subClassOf,Class_3,mode of combination,"A mode of combination is a way of combining, an experimental action with a goal of combination",Experimental workflow,SmartProtocols_wf_V4.0.owl
ProteinExtractionProcedure,protein extraction procedure,None,IAO_0000118,protein purification,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
C12801,tissue,None,IAO_0000412,NCI thesaurus,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Nd6cd1b3aeee94b47b5fd6084e92c5933,None,None,onProperty,hasName,has name,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
PO_0009010,seed,"A seed generally develops from an ovule (PO:0020003) after fertilization, but may develop without fertilization in the case of apogamy (e.g., adventitious embryos or somatic embryos). A seed is a reproductive unit of seed plants (gymnosperms, angiosperms, and fossil pteridosperms).",type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
REO_0000421,deoxyribonucleoside triphosphate reagent,None,subClassOf,N5ce93dc5901b419c93b834420206fa3d,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
RNAExtractionProtocol,RNA extraction protocol,None,subClassOf,Nbd5aea18d24e4d0e9dd99e9053f09054,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Troubleshooting,troubleshooting,None,IAO_0000115,methods of correction should be listed.,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_50,heat,"To heat is an experiment action “to raise the temperature of”
        Reference: THE OXFORD ENGLISH DICTIONARY (1989) OXFORD UNIVERSITY PRESS, 2 ED.",type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
C42688,Instruction,None,IAO_0000118,step,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Nb09fa951f0ea4249a6a9eb923551c8b3,None,None,someValuesFrom,CellDisruption,cell disruption,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
REO_0000458,nucleoside triphosphate reagent,None,label,nucleoside triphosphate reagent,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_64708,one-carbon compound,None,subClassOf,ChemicalCompoundReagent,chemical compound reagent,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
PO_0009007,plant tissue,None,IAO_0000118,"portion of plant tissue
portion of tissue",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
GeneSpecificPrimer,gene-specific primer,None,IAO_0000118,"gene-specific primers
Gene-Specific Primer
Gene-specific primers
Gene-specific primer
gene specific primers
gene specific primer
Gene specific primers
Gene specific primer
Gene Specific Primer
GSP
Sequence Specific Primers
Sequence-Specific Primers
SSPs",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_89,action,"an action is “the process of doing something or being active”
        Reference: Collins Softback English Dictionary, HarperCollins Publishers, Glasgow, 1993.",label,action,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
buffer,None,None,subClassOf,C70830,solution,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_11,pour,"To pour is an experiment action “to cause or allow (a substance, esp. a liquid) to flow out of a vessel or receptacle; to emit in a stream”
        Reference: THE OXFORD ENGLISH DICTIONARY (1989) OXFORD UNIVERSITY PRESS, 2 ED.",subClassOf,Class_3,mode of combination,"A mode of combination is a way of combining, an experimental action with a goal of combination",Experimental workflow,SmartProtocols_wf_V4.0.owl
ERO_0000630,nucleic acid reagent,None,IAO_0000119,Nucleic_acid,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
RecipeList,recipe list,None,IAO_0000115,"recipe list is a data set of the names or identifiers of the recipes, that are part of materials section of a protocol.",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
OBI_0400155,water bath,None,type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_17992,sucrose,None,IAO_0000115,Sucrose is a disaccharide formed by glucose and fructose units joined by an acetal oxygen bridge from hemiacetal of glucose to the hemiketal of the fructose.,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
IAO_0000119,definition source,None,type,AnnotationProperty,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_15693,aldose,None,label,aldose,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_17824,propan-2-ol,None,IAO_0000118,"i-propanol
C3H8O
Isopropanol
1-methylethyl alcohol
IPA
sec-propanol
i-Propylalkohol
Isopropyl alcohol
2-Propanol
isopropyl alcohol
CC(C)O
Isopropylalkohol
2-hydroxypropane
ISOPROPYL ALCOHOL
1-methylethanol",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_32588,potassium chloride,None,IAO_0000119,Potassium_chloride,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_38,thaw,"to thaw is an experiment action to change a substance from a frozen state to a liquid state
        Reference: THE OXFORD ENGLISH DICTIONARY (1989) OXFORD UNIVERSITY PRESS, 2 ED.",label,thaw,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
NucleicAcidExtractionProtocol,nucleic acid extraction protocol,None,label,nucleic acid extraction protocol,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Timing,timing,None,label,timing,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_54,wash,"To wash is an experiment action “to cleanse, remove” the unwanted material” from (something) by affusion of or immersion in” fluid
        Reference: THE OXFORD ENGLISH DICTIONARY (1989) OXFORD UNIVERSITY PRESS, 2 ED.",type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
UBERON_0002106,spleen,None,type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N4758258211de4335b882735a27a9d681,None,None,someValuesFrom,CellDisruption,cell disruption,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
EFO_0004472,C57BL/6,None,IAO_0000118,6,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
IndependentContinuant,independent continuant,"Definition: A continuant [snap:Continuant] that is a bearer of quality [snap:Quality] and realizable entity [snap:RealizableEntity] entities, in which other entities inhere and which itself cannot inhere in anything.",comment,"Examples: an organism, a heart, a leg, a person, a symphony orchestra, a chair, the bottom right portion of a human torso, the lawn and atmosphere in front of our building",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_16526,carbon dioxide,None,subClassOf,CHEBI_64708,one-carbon compound,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N138b63f286234f6e8ea9e4d978c75eff,None,None,someValuesFrom,CellDisruption,cell disruption,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
GeneAmpPCRBuffer,GeneAmp PCR Buffer,None,subClassOf,PCRBuffer,PCR buffer,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Nd3fc0b9fb97f4c15bf0d710840385b6d,None,None,someValuesFrom,PrecipitationReaction,precipitation reaction,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Nac1f5a98b46549549fb32f960c848ec2,None,None,type,Restriction,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
OBI_0001087,lyophilizer,None,IAO_0000115,A device that is used to freeze dry material.,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
GenoGrinder,geno grinder,None,type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
DependentContinuant,dependent continuant,Definition: A continuant [snap:Continuant] that is either dependent on one or other independent continuant [snap:IndependentContinuant] bearers or inheres in or is borne by other entities.,equivalentClass,N4066ad4c75b34776beaad1748321a2f2,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Continuant,continuant,"Definition: An entity [bfo:Entity] that exists in full at any time in which it exists at all, persists through time while maintaining its identity and has no temporal parts.",comment,Synonyms: endurant,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
MicrocentrifugeTube,microcentrifuge tube,None,IAO_0000115,Microcentrifuge tube is a supply. Microcentrifuge tubes are plastic tubes with capacities from 250 ul to 2.0 ml.,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
